id,name,type,validSince,validUntil,$.data.uuid,$.data.imageId,$.data.text,$.data.folder,$.data.url,$.data.imageUrl,$.data.nyplUrl,geometry
703386f-b,Brooklyn: Bushwick Avenue - Metropolitan Avenue,st:Photo,1937,1937,90a9adb0-c533-012f-49a8-58d385a7bc34,703386f,"Broadway, at the East River, showing the toll house, vehicular entrance, slip and ferry of the Municipal Ferry to 23rd Street (Manhattan). This set, consisting of three views was taken at the same time. The bridge shown in No. 3 is the Queensboro.\nMarch 24, 1931.\nP.L. Sperr","Bushwick Avenue & Metropolitan Avenue, Brooklyn, NY",https://www.oldnyc.org/#703386f-b,http://oldnyc-assets.nypl.org/600px/703386f-b.jpg,http://digitalcollections.nypl.org/items/90a9adb0-c533-012f-49a8-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.94208,40.714743]}"
703386f-c,Brooklyn: Bushwick Avenue - Metropolitan Avenue,st:Photo,1937,1937,90a9adb0-c533-012f-49a8-58d385a7bc34,703386f,"Broadway, at the East River, showing the toll house, vehicular entrance, slip and ferry of the Municipal Ferry to 23rd Street (Manhattan). This set, consisting of three views was taken at the same time. The bridge shown in No. 3 is the Queensboro.\nMarch 24, 1931.\nP.L. Sperr","Bushwick Avenue & Metropolitan Avenue, Brooklyn, NY",https://www.oldnyc.org/#703386f-c,http://www.oldnyc.org/rotated-assets/600px/703386f-c.90.jpg,http://digitalcollections.nypl.org/items/90a9adb0-c533-012f-49a8-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.94208,40.714743]}"
703388f-a,Brooklyn: Bushwick Avenue - Grand Street,st:Photo,1923,1923,915e1390-c533-012f-746c-58d385a7bc34,703388f,"101 Bushwick Ave., east side, between Grand and Maujer Streets.\nSeptember 1923.\nEugene L. Armbruster Collection.\n\n","Bushwick Avenue & Grand Street, Brooklyn, NY",https://www.oldnyc.org/#703388f-a,http://oldnyc-assets.nypl.org/600px/703388f-a.jpg,http://digitalcollections.nypl.org/items/915e1390-c533-012f-746c-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.940688,40.711962]}"
703389f-a,Brooklyn: Bushwick Avenue - Maujer Street,st:Photo,1934,1934,91bd91f0-c533-012f-d82a-58d385a7bc34,703389f,"Bushwick Ave., south from Maujer Street. No. 126 Bushwick Ave., is the empty lot at the right foreground, with billboards.\nOctober 25, 1934.\nP. L. Sperr.\n","Bushwick Avenue & Maujer Street, Brooklyn, NY",https://www.oldnyc.org/#703389f-a,http://oldnyc-assets.nypl.org/600px/703389f-a.jpg,http://digitalcollections.nypl.org/items/91bd91f0-c533-012f-d82a-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.940423,40.711218]}"
703390f-a,Brooklyn: Bushwick Avenue - Maujer Street,st:Photo,1935,1935,921b6420-c533-012f-9457-58d385a7bc34,703390f,"(1)\nBushwick Ave., east side, from Maujer to Ten Eyck Streets. A view of St. Catherine's Hospital. In the foreground, are rased buildings,\nmaking way for the new F.H.A. apartments.\nDecember 22, 1935.\nP. L. Sperr.\n(2)\nThe same, a close-up of St. Catherine's Hospital. In this view Maujer\nStreet is in the foreground.\nDecember 22, 1935.\nP. L. Sperr.\n","Bushwick Avenue & Maujer Street, Brooklyn, NY",https://www.oldnyc.org/#703390f-a,http://oldnyc-assets.nypl.org/600px/703390f-a.jpg,http://digitalcollections.nypl.org/items/921b6420-c533-012f-9457-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.940423,40.711218]}"
703390f-b,Brooklyn: Bushwick Avenue - Maujer Street,st:Photo,1935,1935,921b6420-c533-012f-9457-58d385a7bc34,703390f,"(1)\nBushwick Ave., east side, from Maujer to Ten Eyck Streets. A view of St. Catherine's Hospital. In the foreground, are rased buildings,\nmaking way for the new F.H.A. apartments.\nDecember 22, 1935.\nP. L. Sperr.\n(2)\nThe same, a close-up of St. Catherine's Hospital. In this view Maujer\nStreet is in the foreground.\nDecember 22, 1935.\nP. L. Sperr.\n","Bushwick Avenue & Maujer Street, Brooklyn, NY",https://www.oldnyc.org/#703390f-b,http://www.oldnyc.org/rotated-assets/600px/703390f-b.90.jpg,http://digitalcollections.nypl.org/items/921b6420-c533-012f-9457-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.940423,40.711218]}"
703391f-a,Brooklyn: Bushwick Avenue - Ten Eyck Street,st:Photo,1934,1934,92673b40-c533-012f-4695-58d385a7bc34,703391f,"130-144 Bushwick Ave., west side, north from Ten Eyck Street.\nforeground, is No. 144 Bushwick Ave.\nOctober 25, 1934.\nL, Sperr. P.\nyoRmurA~rI0\nwENoAnN ANO 20S~V3D\n","Bushwick Avenue & Ten Eyck Street, Brooklyn, NY",https://www.oldnyc.org/#703391f-a,http://oldnyc-assets.nypl.org/600px/703391f-a.jpg,http://digitalcollections.nypl.org/items/92673b40-c533-012f-4695-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.940314,40.710522]}"
703393f-a,Brooklyn: Bushwick Avenue - Ten Eyck Street,st:Photo,1935,1935,9316de90-c533-012f-7829-58d385a7bc34,703393f,"Bushwick Ave., east side, between Ten Eyck and Stagg Streets, showing Public School No. 36, at left background; at the right, is seen part of\nSt. Catherine's Hospital.\nSeptember 27, 1935.\nP. L. Sperr.\nwucowwrcsmsarro\nmMRMCetrH1 ANOO SOJfw\n","Bushwick Avenue & Ten Eyck Street, Brooklyn, NY",https://www.oldnyc.org/#703393f-a,http://oldnyc-assets.nypl.org/600px/703393f-a.jpg,http://digitalcollections.nypl.org/items/9316de90-c533-012f-7829-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.940314,40.710522]}"
703394f-a,Brooklyn: Bushwick Avenue - Stagg Street,st:Photo,1929,1936,93861aa0-c533-012f-0e8b-58d385a7bc34,703394f,"(1) Bushwick Ave., east side, north from Stagg Street, showing St. Cather.\nine's (N.C.) Hospital in the center ef view.\nMarch 1929.\nEugene L. Arnm9)ruster Cellectien.\n(2)\nThe same, showing also the west side of the street. Note the area of\ndemolished homes to be replaced by low cost apartments.\nOctober 27, 1936.\nP. L. Sperr.\n","Bushwick Avenue & Stagg Street, Brooklyn, NY",https://www.oldnyc.org/#703394f-a,http://oldnyc-assets.nypl.org/600px/703394f-a.jpg,http://digitalcollections.nypl.org/items/93861aa0-c533-012f-0e8b-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.94019,40.709808]}"
703394f-b,Brooklyn: Bushwick Avenue - Stagg Street,st:Photo,1929,1936,93861aa0-c533-012f-0e8b-58d385a7bc34,703394f,"(1) Bushwick Ave., east side, north from Stagg Street, showing St. Cather.\nine's (N.C.) Hospital in the center ef view.\nMarch 1929.\nEugene L. Arnm9)ruster Cellectien.\n(2)\nThe same, showing also the west side of the street. Note the area of\ndemolished homes to be replaced by low cost apartments.\nOctober 27, 1936.\nP. L. Sperr.\n","Bushwick Avenue & Stagg Street, Brooklyn, NY",https://www.oldnyc.org/#703394f-b,http://oldnyc-assets.nypl.org/600px/703394f-b.jpg,http://digitalcollections.nypl.org/items/93861aa0-c533-012f-0e8b-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.94019,40.709808]}"
703395f-a,Brooklyn: Bushwick Avenue - Stagg Street,st:Photo,1935,1935,93ef0ac0-c533-012f-261f-58d385a7bc34,703395f,"Bushwick Ave., west side, south fromi Stagg Street. More demolition to make way for low rental housing. Federal Funds are making it possible. At the right, is Public School No. 17, on Stagg Street.\nJuly 30, 1935.\nP. L. Sperr.\n","Bushwick Avenue & Stagg Street, Brooklyn, NY",https://www.oldnyc.org/#703395f-a,http://oldnyc-assets.nypl.org/600px/703395f-a.jpg,http://digitalcollections.nypl.org/items/93ef0ac0-c533-012f-261f-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.94019,40.709808]}"
703396f-a,Brooklyn: Bushwick Avenue - Stagg Street,st:Photo,1934,1934,94399e10-c533-012f-3d48-58d385a7bc34,703396f,"Bushwick Ave., west side, north from Stagg Street. Occupying the block from Stagg to Ten Eyck Streets is P.S. No. 117.\nOctober 25, 1934.\nP. L. Sperr.\n","Bushwick Avenue & Stagg Street, Brooklyn, NY",https://www.oldnyc.org/#703396f-a,http://oldnyc-assets.nypl.org/600px/703396f-a.jpg,http://digitalcollections.nypl.org/items/94399e10-c533-012f-3d48-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.94019,40.709808]}"
703397f-a,Brooklyn: Bushwick Avenue - Stagg Street,st:Photo,1922,1922,94a2ed10-c533-012f-d884-58d385a7bc34,703397f,,"Bushwick Avenue & Stagg Street, Brooklyn, NY",https://www.oldnyc.org/#703397f-a,http://oldnyc-assets.nypl.org/600px/703397f-a.jpg,http://digitalcollections.nypl.org/items/94a2ed10-c533-012f-d884-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.94019,40.709808]}"
703398f-a,Brooklyn: Bushwick Avenue - Scholes Street,st:Photo,1936,1936,94f61840-c533-012f-410a-58d385a7bc34,703398f,"Bushwick Ave., north from Scholes Street, showing the demolished N.W. corner. Upon the site of the old buildimgs, will be erected the Federal Housing Administration Apartments. From left to right aoross the clearance, are seen St. John's Evang. Lutheran Church and P.S. No. 117.\nAugust 10, 1936.\nP. L. Sperr.\n","Bushwick Avenue & Scholes Street, Brooklyn, NY",https://www.oldnyc.org/#703398f-a,http://oldnyc-assets.nypl.org/600px/703398f-a.jpg,http://digitalcollections.nypl.org/items/94f61840-c533-012f-410a-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.940076,40.709102]}"
703399f-a,Brooklyn: Bushwick Avenue - Scholes Street,st:Photo,1937,1937,9566d6a0-c533-012f-e878-58d385a7bc34,703399f,"(1) Bushwick Ave., north of Scholes Street, showing at the left, the new apartments being erected under the Federal Housing Administration. At the right, are the steeples of St. Catherine's Hospital.\nFebruary 1, 1937.\nP. L. Sperr.\n(2)\nThe same, showing the new Federal Housing Administration sponsored\nbuildings which replaced old tenements.\nJuly 23, 1937.\nP. L. Sperr.\n","Bushwick Avenue & Scholes Street, Brooklyn, NY",https://www.oldnyc.org/#703399f-a,http://oldnyc-assets.nypl.org/600px/703399f-a.jpg,http://digitalcollections.nypl.org/items/9566d6a0-c533-012f-e878-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.940076,40.709102]}"
703399f-b,Brooklyn: Bushwick Avenue - Scholes Street,st:Photo,1937,1937,9566d6a0-c533-012f-e878-58d385a7bc34,703399f,"(1) Bushwick Ave., north of Scholes Street, showing at the left, the new apartments being erected under the Federal Housing Administration. At the right, are the steeples of St. Catherine's Hospital.\nFebruary 1, 1937.\nP. L. Sperr.\n(2)\nThe same, showing the new Federal Housing Administration sponsored\nbuildings which replaced old tenements.\nJuly 23, 1937.\nP. L. Sperr.\n","Bushwick Avenue & Scholes Street, Brooklyn, NY",https://www.oldnyc.org/#703399f-b,http://oldnyc-assets.nypl.org/600px/703399f-b.jpg,http://digitalcollections.nypl.org/items/9566d6a0-c533-012f-e878-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.940076,40.709102]}"
703400f-a,Brooklyn: Bushwick Avenue - Scholes Street,st:Photo,1934,1936,95c47e80-c533-012f-369b-58d385a7bc34,703400f,"(1) Bushwick Ave., west side, north from 184 Bushwick Ave. Scholes Street is in the foreground. Also seen is Public School No. 117.\nOotober 25, 1934.\nP. L. Sperr.\n(2) The same, showing bwildings making way for new Federal Housing\nproject.\nJuly 30, 1935.\nP. L. Sperr.\n(s)\nThe same, showing the foreground, of views one and two, demolished.\nAugust 10, 1936.\nP. L. Sperr. w.\n","Bushwick Avenue & Scholes Street, Brooklyn, NY",https://www.oldnyc.org/#703400f-a,http://www.oldnyc.org/rotated-assets/600px/703400f-a.90.jpg,http://digitalcollections.nypl.org/items/95c47e80-c533-012f-369b-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.940076,40.709102]}"
703400f-b,Brooklyn: Bushwick Avenue - Scholes Street,st:Photo,1934,1936,95c47e80-c533-012f-369b-58d385a7bc34,703400f,"(1) Bushwick Ave., west side, north from 184 Bushwick Ave. Scholes Street is in the foreground. Also seen is Public School No. 117.\nOotober 25, 1934.\nP. L. Sperr.\n(2) The same, showing bwildings making way for new Federal Housing\nproject.\nJuly 30, 1935.\nP. L. Sperr.\n(s)\nThe same, showing the foreground, of views one and two, demolished.\nAugust 10, 1936.\nP. L. Sperr. w.\n","Bushwick Avenue & Scholes Street, Brooklyn, NY",https://www.oldnyc.org/#703400f-b,http://oldnyc-assets.nypl.org/600px/703400f-b.jpg,http://digitalcollections.nypl.org/items/95c47e80-c533-012f-369b-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.940076,40.709102]}"
703400f-c,Brooklyn: Bushwick Avenue - Scholes Street,st:Photo,1934,1936,95c47e80-c533-012f-369b-58d385a7bc34,703400f,"(1) Bushwick Ave., west side, north from 184 Bushwick Ave. Scholes Street is in the foreground. Also seen is Public School No. 117.\nOotober 25, 1934.\nP. L. Sperr.\n(2) The same, showing bwildings making way for new Federal Housing\nproject.\nJuly 30, 1935.\nP. L. Sperr.\n(s)\nThe same, showing the foreground, of views one and two, demolished.\nAugust 10, 1936.\nP. L. Sperr. w.\n","Bushwick Avenue & Scholes Street, Brooklyn, NY",https://www.oldnyc.org/#703400f-c,http://www.oldnyc.org/rotated-assets/600px/703400f-c.90.jpg,http://digitalcollections.nypl.org/items/95c47e80-c533-012f-369b-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.940076,40.709102]}"
703401f-a,Brooklyn: Bushwick Avenue - Montrose Avenue,st:Photo,1934,1934,96386f40-c533-012f-5794-58d385a7bc34,703401f,"Bushwick Ave., north from Montrose Ave. The subway station at right foreground, leads to the 14th Street Canarsie Line of the B.M.T.\n\nOctober 25, 1934.\nP.L. Sperr.","Bushwick Avenue & Montrose Avenue, Brooklyn, NY",https://www.oldnyc.org/#703401f-a,http://oldnyc-assets.nypl.org/600px/703401f-a.jpg,http://digitalcollections.nypl.org/items/96386f40-c533-012f-5794-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.939838,40.707654]}"
703403f-a,Brooklyn: Bushwick Avenue - Melrose Street,st:Photo,1941,1941,97030760-c533-012f-e519-58d385a7bc34,703403f,"Bushwick Avenue, north side, from Melrose to Jefferson Streets.\n\nP. L. Sperr\n\nSeptember 13, 1941","Bushwick Avenue & Melrose Street, Brooklyn, NY",https://www.oldnyc.org/#703403f-a,http://oldnyc-assets.nypl.org/600px/703403f-a.jpg,http://digitalcollections.nypl.org/items/97030760-c533-012f-e519-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.934768,40.698695]}"
703404f-a,Brooklyn: Bushwick Avenue - Willoughby Avenue,st:Photo,1935,1935,97679500-c533-012f-ccec-58d385a7bc34,703404f,,"Bushwick Avenue & Willoughby Avenue, Brooklyn, NY",https://www.oldnyc.org/#703404f-a,http://oldnyc-assets.nypl.org/600px/703404f-a.jpg,http://digitalcollections.nypl.org/items/97679500-c533-012f-ccec-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.931876,40.697083]}"
703405f-a,Brooklyn: Bushwick Avenue - Suydam Street,st:Photo,1935,1935,97c4a7a0-c533-012f-a8e0-58d385a7bc34,703405f,"Bushwick Ave., north side, east from Suydam Street.\nMarch 29, 1935.\nF. L. Sperr.","Bushwick Avenue & Suydam Street, Brooklyn, NY",https://www.oldnyc.org/#703405f-a,http://oldnyc-assets.nypl.org/600px/703405f-a.jpg,http://digitalcollections.nypl.org/items/97c4a7a0-c533-012f-a8e0-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.931092,40.696651]}"
703406f-a,Brooklyn: Bushwick Avenue - Hart Street,st:Photo,1925,1925,9835c260-c533-012f-27af-58d385a7bc34,703406f,,"Bushwick Avenue & Hart Street, Brooklyn, NY",https://www.oldnyc.org/#703406f-a,http://oldnyc-assets.nypl.org/600px/703406f-a.jpg,http://digitalcollections.nypl.org/items/9835c260-c533-012f-27af-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.930513,40.696333]}"
703406f-b,Brooklyn: Bushwick Avenue - Hart Street,st:Photo,1925,1925,9835c260-c533-012f-27af-58d385a7bc34,703406f,,"Bushwick Avenue & Hart Street, Brooklyn, NY",https://www.oldnyc.org/#703406f-b,http://oldnyc-assets.nypl.org/600px/703406f-b.jpg,http://digitalcollections.nypl.org/items/9835c260-c533-012f-27af-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.930513,40.696333]}"
703408f-a,Brooklyn: Bushwick Avenue - Hart Street,st:Photo,1925,1925,98fba630-c533-012f-9d4d-58d385a7bc34,703408f,,"Bushwick Avenue & Hart Street, Brooklyn, NY",https://www.oldnyc.org/#703408f-a,http://oldnyc-assets.nypl.org/600px/703408f-a.jpg,http://digitalcollections.nypl.org/items/98fba630-c533-012f-9d4d-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.930513,40.696333]}"
703409f-a,Brooklyn: Bushwick Avenue - Hart Street,st:Photo,1935,1935,996741a0-c533-012f-aec5-58d385a7bc34,703409f,,"Bushwick Avenue & Hart Street, Brooklyn, NY",https://www.oldnyc.org/#703409f-a,http://oldnyc-assets.nypl.org/600px/703409f-a.jpg,http://digitalcollections.nypl.org/items/996741a0-c533-012f-aec5-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.930513,40.696333]}"
703412f-a,Brooklyn: Bushwick Avenue - DeKalb Avenue,st:Photo,1932,1932,9aa4fa50-c533-012f-e909-58d385a7bc34,703412f,"791-795 Bushwick Ave., at the N.W. corner of De Kalb Ave. Also seen is 1201-1219 De Kalb Ave., west side, north from Bushwick Ave. The trolley car is on De Kalb Ave.\n\nSeptember 9, 1932.\n\nP.L. Sperr.","Bushwick Avenue & DeKalb Avenue, Brooklyn, NY",https://www.oldnyc.org/#703412f-a,http://oldnyc-assets.nypl.org/600px/703412f-a.jpg,http://digitalcollections.nypl.org/items/9aa4fa50-c533-012f-e909-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.928259,40.695111]}"
703414f-a,Brooklyn: Bushwick Avenue - Kosciusko Street,st:Photo,1930,1930,9b59f480-c533-012f-a1ee-58d385a7bc34,703414f,"Bushwick Ave at the northwest corner of Kosciusko Street, showing Public School no. 68\n\nBoard of Education of the City of New York early 1930's","Bushwick Avenue & Kosciusko Street, Brooklyn, NY",https://www.oldnyc.org/#703414f-a,http://oldnyc-assets.nypl.org/600px/703414f-a.jpg,http://digitalcollections.nypl.org/items/9b59f480-c533-012f-a1ee-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.927318,40.694593]}"
703415f-a,Brooklyn: Bushwick Avenue - Kosciusko Street,st:Photo,1932,1932,9ba071e0-c533-012f-7f0b-58d385a7bc34,703415f,"833-853 Bushwick Ave, north side, east from Kosciusko Street. The view shows in the background the steeple of the South Bushwhack Reformed Church. At the right foreground is Kosciusko Street.\n\nSept. 9th, 1932","Bushwick Avenue & Kosciusko Street, Brooklyn, NY",https://www.oldnyc.org/#703415f-a,http://oldnyc-assets.nypl.org/600px/703415f-a.jpg,http://digitalcollections.nypl.org/items/9ba071e0-c533-012f-7f0b-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.927318,40.694593]}"
703416f-a,Brooklyn: Bushwick Avenue - Kossuth Place,st:Photo,1923,1923,9bfeadb0-c533-012f-11fa-58d385a7bc34,703416f,"1) Bushwick Ave, at the SE corner of Kossuth Place, showing the rear of the Abraham Debevoise House. Also seen is the South Bushwick Reformed Church.\n\nMarch 1923\n\n2) The same, another view\n\nMarch 1923","Bushwick Avenue & Kossuth Place, Brooklyn, NY",https://www.oldnyc.org/#703416f-a,http://oldnyc-assets.nypl.org/600px/703416f-a.jpg,http://digitalcollections.nypl.org/items/9bfeadb0-c533-012f-11fa-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.926474,40.694135]}"
703416f-b,Brooklyn: Bushwick Avenue - Kossuth Place,st:Photo,1923,1923,9bfeadb0-c533-012f-11fa-58d385a7bc34,703416f,"1) Bushwick Ave, at the SE corner of Kossuth Place, showing the rear of the Abraham Debevoise House. Also seen is the South Bushwick Reformed Church.\n\nMarch 1923\n\n2) The same, another view\n\nMarch 1923","Bushwick Avenue & Kossuth Place, Brooklyn, NY",https://www.oldnyc.org/#703416f-b,http://oldnyc-assets.nypl.org/600px/703416f-b.jpg,http://digitalcollections.nypl.org/items/9bfeadb0-c533-012f-11fa-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.926474,40.694135]}"
